HexagonNumber,HexandMonth,Month,Under20,20to29,30to39,40to49,50to59,60to69,70andabove,TotalNarcan,NarcanAdministered,Male,Female,MPDCalls,FEMSCalls,MedicalCalls,MiscCals,OverdoseCalls,PropertyCalls,QOLCalls,TrafficCalls,ViolentCalls,AverageTemperature,AverageHumidity,AveragePrecipitation,Unemployment
516,516-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.51392857,0.580714286,0.000703571,0.034
517,517-1,1,0,0,0,0,0,0,0,0,0,0,0,53,12,10,15,0,8,32,18,3,84.51392857,0.580714286,0.000703571,0.146666667
518,518-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.51392857,0.580714286,0.000703571,0.054
527,527-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.92571429,0.586428571,0.005382143,0.274
531,531-1,1,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,3,1,0,77.92571429,0.586428571,0.005382143,0.1275
534,534-1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,77.92571429,0.586428571,0.005382143,0.009
535,535-1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,77.92571429,0.586428571,0.005382143,0
536,536-1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,77.92571429,0.586428571,0.005382143,0.099
538,538-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,77.92571429,0.586428571,0.005382143,0.221
547,547-1,1,0,0,0,0,0,0,0,0,0,0,0,109,51,63,31,8,10,48,28,21,77.92571429,0.586428571,0.005382143,0.2235
548,548-1,1,0,0,0,0,0,0,0,0,0,0,0,6,2,2,3,0,2,1,1,1,77.92571429,0.586428571,0.005382143,0
568,568-1,1,0,0,0,0,0,0,0,0,0,0,0,225,53,76,55,2,29,116,66,19,77.92571429,0.586428571,0.005382143,0.129
569,569-1,1,0,0,0,0,1,0,0,1,1,1,0,5,0,0,0,0,1,4,2,1,77.92571429,0.586428571,0.005382143,0.0355
570,570-1,1,0,0,0,0,0,0,0,0,0,0,0,201,38,62,35,0,39,103,55,26,77.92571429,0.586428571,0.005382143,0.063
571,571-1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,77.92571429,0.586428571,0.005382143,0.02
574,574-1,1,0,0,0,0,0,0,0,0,0,0,0,76,16,20,12,0,15,45,17,6,77.92571429,0.586428571,0.005382143,0.1675
576,576-1,1,2,0,0,0,0,0,0,2,1,0,0,5,7,7,1,0,0,4,2,1,77.92571429,0.586428571,0.005382143,0.0655
577,577-1,1,0,0,0,0,0,0,0,0,0,0,0,23,5,5,8,0,6,9,6,0,77.92571429,0.586428571,0.005382143,0.023
581,581-1,1,0,0,0,0,0,0,0,0,0,0,0,41,11,11,7,0,8,26,21,3,77.92571429,0.586428571,0.005382143,0.029
583,583-1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,3,6,3,0,77.92571429,0.586428571,0.005382143,0.023
595,595-1,1,0,0,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,64.98857143,0.627857143,0.002067857,0
599,599-1,1,0,0,0,0,0,0,0,0,0,0,0,262,63,64,66,5,32,158,72,43,64.98857143,0.627857143,0.002067857,0.23
600,600-1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,64.98857143,0.627857143,0.002067857,0
612,612-1,1,0,0,0,0,0,0,0,0,0,0,0,66,5,7,29,1,14,20,14,2,64.98857143,0.627857143,0.002067857,0.0325
620,620-1,1,0,0,0,0,0,0,0,0,0,0,0,170,56,62,47,3,20,94,56,33,64.98857143,0.627857143,0.002067857,0.1805
622,622-1,1,0,0,0,0,0,0,0,0,0,0,0,256,48,55,30,2,44,173,124,22,64.98857143,0.627857143,0.002067857,0.054
623,623-1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,64.98857143,0.627857143,0.002067857,0.152
630,630-1,1,0,0,0,0,0,1,0,1,1,1,0,36,13,11,8,0,5,25,21,1,64.98857143,0.627857143,0.002067857,0.028666667
631,631-1,1,0,0,0,0,0,0,0,0,0,0,0,105,59,81,27,5,14,37,15,8,64.98857143,0.627857143,0.002067857,0.155
632,632-1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,4,1,1,0,64.98857143,0.627857143,0.002067857,0.051
633,633-1,1,0,0,0,0,0,0,0,0,0,0,0,209,37,43,38,2,31,132,78,23,64.98857143,0.627857143,0.002067857,0.07875
634,634-1,1,0,0,0,0,0,0,0,0,0,0,0,55,9,6,5,0,18,35,19,3,64.98857143,0.627857143,0.002067857,0.152
646,646-1,1,0,0,0,0,0,0,0,0,0,0,0,15,1,1,4,0,3,8,3,0,64.98857143,0.627857143,0.002067857,0.091
656,656-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.98857143,0.627857143,0.002067857,0
657,657-1,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,2,1,0,55.87821429,0.458571429,0,0.274
658,658-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.87821429,0.458571429,0,0.274
662,662-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.87821429,0.458571429,0,0.009
672,672-1,1,0,0,0,0,0,1,0,1,1,1,0,63,35,40,14,3,12,29,18,4,55.87821429,0.458571429,0,0.168
679,679-1,1,0,0,0,0,0,0,0,0,0,0,0,38,13,8,9,1,5,28,26,3,55.87821429,0.458571429,0,0.026
680,680-1,1,0,0,0,0,0,0,0,0,0,0,0,82,26,31,13,0,36,28,18,1,55.87821429,0.458571429,0,0.029
682,682-1,1,0,0,0,0,0,1,0,1,1,0,1,204,67,80,49,1,32,109,62,20,55.87821429,0.458571429,0,0.028
683,683-1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,55.87821429,0.458571429,0,0.542
685,685-1,1,0,0,0,0,0,0,0,0,0,0,0,167,55,59,38,1,27,97,74,13,55.87821429,0.458571429,0,0.071666667
686,686-1,1,0,0,0,0,0,0,0,0,0,0,0,133,32,37,24,4,24,76,54,12,55.87821429,0.458571429,0,0.1925
700,700-1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,55.87821429,0.458571429,0,0.102
701,701-1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,55.87821429,0.458571429,0,0.051
702,702-1,1,0,2,0,0,0,0,0,2,1,0,2,62,9,10,14,0,22,25,13,9,55.87821429,0.458571429,0,0.157
704,704-1,1,0,0,0,0,0,0,0,0,0,0,0,193,42,52,39,3,45,96,58,26,55.87821429,0.458571429,0,0.057333333
706,706-1,1,0,0,0,0,0,0,0,0,0,0,0,24,5,4,2,0,8,15,11,4,55.87821429,0.458571429,0,0.036
708,708-1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,1,1,1,0,55.87821429,0.458571429,0,0.096
721,721-1,1,0,0,0,0,0,0,0,0,0,0,0,21,2,0,1,0,11,11,5,2,55.87821429,0.458571429,0,0.125
722,722-1,1,0,0,0,0,0,0,1,1,1,0,1,4,0,0,1,0,1,2,0,0,55.87821429,0.458571429,0,0.085
725,725-1,1,0,0,0,0,0,0,0,0,0,0,0,38,12,19,5,1,10,15,13,2,43.51857143,0.563928571,0.001678571,0.368
726,726-1,1,0,0,0,0,0,0,0,0,0,0,0,168,58,67,46,4,26,83,42,16,43.51857143,0.563928571,0.001678571,0.328
727,727-1,1,0,0,0,0,0,0,0,0,0,0,0,221,64,69,37,1,18,160,95,31,43.51857143,0.563928571,0.001678571,0.32425
735,735-1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,43.51857143,0.563928571,0.001678571,0.11975
736,736-1,1,0,0,0,0,0,1,0,1,1,1,0,63,4,4,18,0,15,30,23,6,43.51857143,0.563928571,0.001678571,0.107
737,737-1,1,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,2,2,0,43.51857143,0.563928571,0.001678571,0.096666667
750,750-1,1,0,0,0,0,0,0,0,0,0,0,0,92,41,42,12,1,25,53,36,6,43.51857143,0.563928571,0.001678571,0.0605
751,751-1,1,0,0,0,0,0,0,0,0,0,0,0,366,65,92,75,4,43,217,68,34,43.51857143,0.563928571,0.001678571,0.145333333
753,753-1,1,0,0,0,0,0,0,0,0,0,0,0,281,114,120,54,0,54,167,84,26,43.51857143,0.563928571,0.001678571,0.0385
765,765-1,1,0,0,0,0,0,0,0,0,0,0,0,220,49,55,41,1,22,150,63,20,43.51857143,0.563928571,0.001678571,0.138
774,774-1,1,0,0,0,0,0,0,0,0,0,0,0,8,4,8,0,0,2,2,2,1,43.51857143,0.563928571,0.001678571,0.023
18,18-2,2,0,0,0,0,0,0,0,0,0,0,0,19,10,8,6,0,5,10,1,1,37.4075,0.541428571,0.00025,0.103
26,26-2,2,0,0,0,0,0,0,0,0,0,0,0,37,9,13,12,0,1,20,18,3,37.4075,0.541428571,0.00025,0.028
27,27-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4075,0.541428571,0.00025,0.542
32,32-2,2,0,0,0,0,0,0,0,0,0,0,0,250,93,104,55,1,27,156,97,25,37.4075,0.541428571,0.00025,0.080666667
34,34-2,2,0,0,0,0,0,0,0,0,0,0,0,127,26,30,24,0,16,83,62,10,37.4075,0.541428571,0.00025,0.057
35,35-2,2,0,0,0,0,1,0,0,1,1,1,0,151,24,35,30,0,21,89,62,11,37.4075,0.541428571,0.00025,0.15
36,36-2,2,0,0,1,0,0,0,0,1,1,1,0,6,7,7,1,0,2,3,2,1,37.4075,0.541428571,0.00025,0.331
42,42-2,2,0,0,0,0,0,0,0,0,0,0,0,37,9,9,11,1,6,19,5,0,37.4075,0.541428571,0.00025,0.036
43,43-2,2,0,0,0,0,0,1,0,1,1,0,1,148,60,67,21,3,17,100,60,29,37.4075,0.541428571,0.00025,0.1035
44,44-2,2,0,0,0,0,0,1,0,1,1,0,1,43,27,31,11,0,11,17,8,1,37.4075,0.541428571,0.00025,0.127
45,45-2,2,0,0,1,0,1,0,0,2,1,2,0,54,10,15,12,0,14,23,20,2,37.4075,0.541428571,0.00025,0.0215
53,53-2,2,0,0,0,0,0,0,0,0,0,0,0,96,33,42,30,3,13,41,20,8,37.4075,0.541428571,0.00025,0.077333333
55,55-2,2,0,0,0,0,2,0,0,2,1,1,1,4,1,1,0,0,1,3,2,0,37.4075,0.541428571,0.00025,0.035
56,56-2,2,0,0,0,0,0,0,0,0,0,0,0,23,10,12,12,0,4,5,3,1,37.4075,0.541428571,0.00025,0.071
57,57-2,2,0,0,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,37.4075,0.541428571,0.00025,0.034
58,58-2,2,0,0,0,0,0,0,0,0,0,0,0,48,50,62,5,0,9,22,12,2,37.4075,0.541428571,0.00025,0.033
68,68-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.045,0.570714286,0.003603571,0.274
69,69-2,2,0,0,0,0,0,1,0,1,1,1,0,172,54,57,50,1,29,89,50,30,41.045,0.570714286,0.003603571,0.263333333
70,70-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.045,0.570714286,0.003603571,0
82,82-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.045,0.570714286,0.003603571,0
83,83-2,2,0,0,0,1,0,1,0,2,1,2,0,127,19,25,28,3,15,75,44,16,41.045,0.570714286,0.003603571,0.114
85,85-2,2,0,0,0,0,0,0,0,0,0,0,0,146,33,41,27,0,28,83,47,12,41.045,0.570714286,0.003603571,0.041666667
91,91-2,2,0,1,0,0,0,0,0,1,1,1,0,24,6,2,5,0,6,17,16,2,41.045,0.570714286,0.003603571,0.187
92,92-2,2,0,0,0,0,1,0,0,1,1,1,0,174,112,121,43,3,18,101,78,34,41.045,0.570714286,0.003603571,0.0434
93,93-2,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,41.045,0.570714286,0.003603571,0.043
94,94-2,2,0,0,0,0,3,0,0,3,1,1,2,29,6,8,8,0,5,14,8,1,41.045,0.570714286,0.003603571,0.038333333
95,95-2,2,0,0,0,1,0,0,0,1,1,1,0,179,50,62,23,1,22,121,71,20,41.045,0.570714286,0.003603571,0.05025
96,96-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.045,0.570714286,0.003603571,0.043
97,97-2,2,0,0,0,0,0,1,0,1,1,0,1,164,46,51,28,1,28,102,59,10,41.045,0.570714286,0.003603571,0.029666667
107,107-2,2,0,0,0,0,0,0,0,0,0,0,0,59,18,21,8,1,3,44,30,0,41.045,0.570714286,0.003603571,0.03325
109,109-2,2,0,0,0,0,0,0,0,0,0,0,0,42,6,8,5,0,15,20,6,3,41.045,0.570714286,0.003603571,0.152
110,110-2,2,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,41.045,0.570714286,0.003603571,0.02
111,111-2,2,0,0,0,0,0,0,0,0,0,0,0,72,6,24,20,0,4,30,26,14,41.045,0.570714286,0.003603571,0.056
112,112-2,2,0,0,0,1,1,0,0,2,1,2,0,87,27,39,27,2,16,30,18,5,41.045,0.570714286,0.003603571,0.1615
121,121-2,2,0,0,0,0,1,0,0,1,1,1,0,7,2,2,2,0,0,5,2,0,41.045,0.570714286,0.003603571,0.091
122,122-2,2,0,0,0,1,0,0,0,1,1,1,0,4,2,2,1,0,2,1,1,0,41.045,0.570714286,0.003603571,0.023
123,123-2,2,0,0,0,0,0,0,0,0,0,0,0,91,21,30,22,0,12,48,19,9,41.045,0.570714286,0.003603571,0.122
124,124-2,2,0,0,0,0,0,0,0,0,0,0,0,4,6,5,1,0,1,3,2,1,41.045,0.570714286,0.003603571,0.0325
125,125-2,2,0,0,0,1,0,0,0,1,1,1,0,75,13,18,15,0,13,42,27,8,41.045,0.570714286,0.003603571,0.1745
126,126-2,2,0,0,1,0,0,0,0,1,1,1,0,5,2,1,0,0,0,6,6,0,41.045,0.570714286,0.003603571,0.0562
137,137-2,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,54.68785714,0.531071429,0.001135714,0.009
138,138-2,2,0,0,0,0,0,0,0,0,0,0,0,104,39,42,17,0,14,70,40,21,54.68785714,0.531071429,0.001135714,0.270666667
139,139-2,2,0,0,0,1,0,0,0,1,1,1,0,52,14,8,10,0,15,33,21,8,54.68785714,0.531071429,0.001135714,0.2165
140,140-2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,54.68785714,0.531071429,0.001135714,0.009
141,141-2,2,0,0,0,0,0,0,0,0,0,0,0,149,49,52,23,4,31,88,46,24,54.68785714,0.531071429,0.001135714,0.2435
143,143-2,2,0,0,0,1,1,1,1,4,1,2,2,0,0,0,0,0,0,0,0,0,54.68785714,0.531071429,0.001135714,0
144,144-2,2,0,0,0,0,0,0,0,0,0,0,0,11,5,2,1,0,0,13,13,0,54.68785714,0.531071429,0.001135714,0.069
145,145-2,2,0,0,0,0,0,0,0,0,0,0,0,278,80,94,53,4,29,178,85,37,54.68785714,0.531071429,0.001135714,0.17
156,156-2,2,0,0,0,0,0,0,0,0,0,0,0,69,21,18,11,1,12,48,34,8,54.68785714,0.531071429,0.001135714,0.222
158,158-2,2,0,1,0,0,3,1,0,5,1,5,0,60,12,15,8,1,27,21,11,1,54.68785714,0.531071429,0.001135714,0.047
159,159-2,2,0,0,0,0,0,1,0,1,1,1,0,361,103,202,60,3,32,167,96,22,54.68785714,0.531071429,0.001135714,0.04375
160,160-2,2,0,0,1,0,0,1,0,2,1,2,0,188,60,81,46,0,16,105,77,22,54.68785714,0.531071429,0.001135714,0.071666667
161,161-2,2,0,0,0,1,0,0,0,1,1,1,0,28,13,12,7,1,6,15,7,5,54.68785714,0.531071429,0.001135714,0.179
163,163-2,2,0,0,0,0,0,0,0,0,0,0,0,158,72,82,31,3,20,94,58,30,54.68785714,0.531071429,0.001135714,0.071666667
164,164-2,2,0,0,0,0,0,0,0,0,0,0,0,70,26,22,14,1,9,50,23,19,54.68785714,0.531071429,0.001135714,0.255
174,174-2,2,0,0,0,0,2,0,0,2,1,2,0,254,62,74,45,0,34,163,73,25,54.68785714,0.531071429,0.001135714,0.06775
175,175-2,2,0,0,0,0,0,2,0,2,1,2,0,46,5,7,10,0,15,19,8,2,54.68785714,0.531071429,0.001135714,0.152
178,178-2,2,0,0,0,0,1,0,0,1,1,1,0,8,3,6,1,0,1,3,1,1,54.68785714,0.531071429,0.001135714,0.102
180,180-2,2,0,0,1,1,1,0,0,3,1,2,1,92,19,24,26,0,10,51,32,10,54.68785714,0.531071429,0.001135714,0.157
181,181-2,2,0,0,0,0,0,0,0,0,0,0,0,41,8,10,10,0,7,22,13,1,54.68785714,0.531071429,0.001135714,0.027333333
182,182-2,2,0,0,0,0,1,0,0,1,1,1,0,342,113,156,70,3,37,189,79,41,54.68785714,0.531071429,0.001135714,0.06925
183,183-2,2,0,0,0,0,0,0,0,0,0,0,0,7,2,2,2,0,3,2,2,0,54.68785714,0.531071429,0.001135714,0.096
184,184-2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,54.68785714,0.531071429,0.001135714,0.048
186,186-2,2,0,0,0,0,0,0,0,0,0,0,0,13,5,3,4,0,8,3,0,0,54.68785714,0.531071429,0.001135714,0.035
187,187-2,2,0,0,0,0,0,0,0,0,0,0,0,90,24,31,27,2,4,50,23,7,54.68785714,0.531071429,0.001135714,0.13
188,188-2,2,0,0,0,0,0,0,0,0,0,0,0,13,3,3,1,0,10,2,0,0,54.68785714,0.531071429,0.001135714,0.034
197,197-2,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,54.68785714,0.531071429,0.001135714,0.085
198,198-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.12642857,0.493571429,0.006225,0.274
201,201-2,2,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,58.12642857,0.493571429,0.006225,0.009
202,202-2,2,0,0,0,0,0,0,0,0,0,0,0,211,41,52,43,1,22,134,76,32,58.12642857,0.493571429,0.006225,0.312
204,204-2,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,58.12642857,0.493571429,0.006225,0.009
205,205-2,2,0,0,0,0,0,0,0,0,0,0,0,281,63,74,42,7,36,185,64,46,58.12642857,0.493571429,0.006225,0.23
206,206-2,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,58.12642857,0.493571429,0.006225,0.009
207,207-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.12642857,0.493571429,0.006225,0
211,211-2,2,0,0,0,0,0,0,0,0,0,0,0,54,12,15,14,0,10,27,12,7,58.12642857,0.493571429,0.006225,0.155
221,221-2,2,0,0,0,0,0,0,0,0,0,0,0,166,32,30,58,3,23,84,43,16,58.12642857,0.493571429,0.006225,0.1678
222,222-2,2,0,0,1,0,0,0,0,1,1,1,0,128,29,30,32,2,23,70,30,8,58.12642857,0.493571429,0.006225,0.187
224,224-2,2,0,0,0,0,0,0,0,0,0,0,0,114,35,51,27,4,7,60,37,33,58.12642857,0.493571429,0.006225,0.2565
226,226-2,2,0,0,1,0,0,0,0,1,1,1,0,404,92,123,62,8,44,259,112,61,58.12642857,0.493571429,0.006225,0.145333333
228,228-2,2,0,0,0,0,0,0,0,0,0,0,0,278,70,65,56,2,37,188,133,30,58.12642857,0.493571429,0.006225,0.026
230,230-2,2,0,0,0,1,0,0,0,1,1,1,0,98,22,31,26,3,19,41,24,10,58.12642857,0.493571429,0.006225,0.166
231,231-2,2,0,0,0,0,0,0,0,0,0,0,0,290,54,64,55,2,45,178,122,32,58.12642857,0.493571429,0.006225,0.025
236,236-2,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,5,3,3,58.12642857,0.493571429,0.006225,0.032
237,237-2,2,0,0,0,0,1,0,0,1,1,1,0,197,38,51,77,1,34,72,36,12,58.12642857,0.493571429,0.006225,0.1715
238,238-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.12642857,0.493571429,0.006225,0.331
247,247-2,2,0,0,0,0,0,0,0,0,0,0,0,27,4,1,2,0,7,21,17,0,58.12642857,0.493571429,0.006225,0.03
249,249-2,2,0,0,0,0,0,0,0,0,0,0,0,19,2,5,2,0,1,13,12,1,58.12642857,0.493571429,0.006225,0.0595
251,251-2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,1,58.12642857,0.493571429,0.006225,0.0595
252,252-2,2,0,0,0,0,1,0,0,1,1,0,1,73,16,18,11,2,17,41,23,4,58.12642857,0.493571429,0.006225,0.094
254,254-2,2,0,0,0,0,0,0,0,0,0,0,0,116,10,14,24,1,31,56,21,9,58.12642857,0.493571429,0.006225,0.130666667
256,256-2,2,0,0,0,0,1,0,0,1,1,1,0,222,36,46,59,0,30,123,45,26,58.12642857,0.493571429,0.006225,0.103
259,259-2,2,0,0,0,0,0,0,0,0,0,0,0,48,2,4,18,0,13,15,2,1,58.12642857,0.493571429,0.006225,0.084
261,261-2,2,0,0,0,1,0,0,0,1,1,1,0,20,3,3,5,0,8,7,3,1,58.12642857,0.493571429,0.006225,0.125
262,262-2,2,0,0,0,0,0,1,0,1,1,1,0,24,4,6,3,0,14,5,2,0,58.12642857,0.493571429,0.006225,0.125
263,263-2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,63.49642857,0.676785714,0.007685714,0.274
265,265-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.49642857,0.676785714,0.007685714,0.1415
275,275-2,2,0,0,0,0,0,0,0,0,0,0,0,215,89,110,35,4,26,129,60,16,63.49642857,0.676785714,0.007685714,0.1565
277,277-2,2,0,0,0,0,0,0,0,0,0,0,0,49,15,15,11,1,12,25,13,6,63.49642857,0.676785714,0.007685714,0.155
280,280-2,2,0,0,0,0,0,0,0,0,0,0,0,230,60,77,54,1,17,141,107,39,63.49642857,0.676785714,0.007685714,0.191
282,282-2,2,0,0,0,0,0,0,0,0,0,0,0,179,47,62,35,3,41,85,60,20,63.49642857,0.676785714,0.007685714,0.085
283,283-2,2,0,2,0,0,0,0,0,2,1,2,0,220,36,48,46,2,36,124,64,33,63.49642857,0.676785714,0.007685714,0.22625
286,286-2,2,0,0,0,0,0,0,0,0,0,0,0,70,19,20,11,1,12,45,35,4,63.49642857,0.676785714,0.007685714,0.026
288,288-2,2,0,0,1,0,1,0,0,2,1,1,1,22,5,1,3,0,0,23,21,0,63.49642857,0.676785714,0.007685714,0.021
289,289-2,2,0,0,0,0,0,0,0,0,0,0,0,194,26,32,36,0,32,120,65,29,63.49642857,0.676785714,0.007685714,0.126333333
290,290-2,2,0,0,0,0,0,0,0,0,0,0,0,54,32,39,15,3,4,25,13,4,63.49642857,0.676785714,0.007685714,0.2565
291,291-2,2,1,0,1,0,0,0,0,2,1,1,0,752,148,206,194,9,75,416,203,115,63.49642857,0.676785714,0.007685714,0.056
292,292-2,2,0,0,0,0,0,0,0,0,0,0,0,163,39,37,40,2,27,96,43,32,63.49642857,0.676785714,0.007685714,0.151
293,293-2,2,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,63.49642857,0.676785714,0.007685714,0.042
295,295-2,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,63.49642857,0.676785714,0.007685714,0.152
296,296-2,2,0,0,0,0,0,0,0,0,0,0,0,25,6,7,5,0,9,10,4,1,63.49642857,0.676785714,0.007685714,0.0585
304,304-2,2,0,0,0,0,1,0,0,1,1,0,1,9,4,6,0,0,1,6,5,0,63.49642857,0.676785714,0.007685714,0.02
305,305-2,2,0,0,0,0,1,0,0,1,1,1,0,226,51,72,42,4,38,121,61,32,63.49642857,0.676785714,0.007685714,0.052
306,306-2,2,0,0,0,0,1,0,0,1,1,0,1,49,34,36,11,1,7,28,18,4,63.49642857,0.676785714,0.007685714,0.127
307,307-2,2,0,0,0,0,1,1,0,2,1,1,1,18,2,3,3,0,9,5,3,0,63.49642857,0.676785714,0.007685714,0.021
308,308-2,2,0,0,0,1,0,0,0,1,1,1,0,85,19,20,18,0,13,53,30,16,63.49642857,0.676785714,0.007685714,0.139
310,310-2,2,0,0,0,0,0,0,0,0,0,0,0,59,27,29,4,0,3,50,41,4,63.49642857,0.676785714,0.007685714,0.02725
311,311-2,2,0,0,0,0,0,0,0,0,0,0,0,8,33,35,1,0,1,4,4,0,63.49642857,0.676785714,0.007685714,0.0655
314,314-2,2,0,0,0,0,1,0,0,1,1,1,0,50,8,7,10,0,20,21,9,4,63.49642857,0.676785714,0.007685714,0.183
319,319-2,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,63.49642857,0.676785714,0.007685714,0.061
322,322-2,2,0,0,0,0,0,0,0,0,0,0,0,50,10,13,11,0,16,20,11,1,63.49642857,0.676785714,0.007685714,0.037666667
323,323-2,2,0,1,1,0,0,0,0,2,1,2,0,44,7,7,8,0,7,29,18,7,63.49642857,0.676785714,0.007685714,0.141666667
324,324-2,2,0,0,0,1,0,0,0,1,1,1,0,4,1,1,0,0,3,1,1,0,63.49642857,0.676785714,0.007685714,0.0295
326,326-2,2,0,0,0,0,2,0,0,2,1,2,0,97,17,21,22,1,24,46,35,7,63.49642857,0.676785714,0.007685714,0.084
332,332-2,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,78.35428571,0.562857143,0.00003929,0.009
333,333-2,2,0,0,0,0,0,0,0,0,0,0,0,42,15,16,12,1,7,21,14,3,78.35428571,0.562857143,0.00003929,0.246
334,334-2,2,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,2,0,0,0,78.35428571,0.562857143,0.00003929,0.1275
336,336-2,2,0,1,0,0,0,0,0,1,1,1,0,4,2,2,0,0,0,4,4,4,78.35428571,0.562857143,0.00003929,0.009
337,337-2,2,0,0,0,0,1,0,0,1,1,0,1,114,63,83,13,3,21,57,36,25,78.35428571,0.562857143,0.00003929,0.165
338,338-2,2,0,0,0,0,2,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,78.35428571,0.562857143,0.00003929,0
339,339-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.35428571,0.562857143,0.00003929,0
340,340-2,2,0,0,0,0,0,0,0,0,0,0,0,310,80,85,115,8,26,156,104,31,78.35428571,0.562857143,0.00003929,0.1935
341,341-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.35428571,0.562857143,0.00003929,0
343,343-2,2,0,0,0,0,1,0,0,1,1,0,1,414,75,92,82,4,47,264,103,76,78.35428571,0.562857143,0.00003929,0.158
345,345-2,2,0,0,1,1,0,0,0,2,1,2,0,270,81,87,69,6,33,156,80,55,78.35428571,0.562857143,0.00003929,0.094666667
347,347-2,2,0,0,0,0,0,1,0,1,1,1,0,134,29,25,34,1,22,81,61,7,78.35428571,0.562857143,0.00003929,0.0725
349,349-2,2,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,0,2,11,10,1,78.35428571,0.562857143,0.00003929,0.026
